Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,USD,Merchant
7/03/2017,Saving Bank account 1,Food,Milk,milk 1lit ,62.0,Expense,INR,0.744,Shell
7/03/2017,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR,12.0,Target
7/03/2017,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR,32.4012,Amazon
6/03/2017,Cash,Food,Milk,milk 1lit ,62.0,Expense,INR,0.744,Home Depot
6/03/2017,Cash,Food,breakfast,2 plate medu vada + 2 pcs dal vada,45.0,Expense,INR,0.54,Uber
5/03/2017,Cash,Apparel,Footwear,footwear repair,10.0,Expense,INR,0.12,Target
5/03/2017,Cash,Household,Toiletries,plastic kharata + brush,140.0,Expense,INR,1.68,Amazon
5/03/2017,Saving Bank account 1,Food,Grocery,,949.0,Expense,INR,11.388,Uber
5/03/2017,Cash,Transportation,auto,Place 0 to sec 21,30.0,Expense,INR,0.36,Best Buy
5/03/2017,Cash,Food,beverage,sugarcane juice 2,30.0,Expense,INR,0.36,Target
5/03/2017,Cash,Transportation,Train,Place 0 to Place 6 return 2,20.0,Expense,INR,0.24,Target
5/03/2017,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR,0.36,Shell
5/03/2017,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR,12.0,Shell
5/03/2017,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR,12.0,Walmart
4/03/2017,Cash,Food,Ice cream,vanilla ice cream cups 2,20.0,Expense,INR,0.24,Target
3/03/2017,Saving Bank account 1,Food,Grocery,milk 1 lit + butter milk + srikhand pav kg,148.0,Expense,INR,1.776,Amazon
1/03/2017,Cash,Household,Hardware,measuring tape,50.0,Expense,INR,0.6,Shell
1/03/2017,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR,120.0,Home Depot
1/03/2017,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Lyft
28/02/2017 22:13,Cash,Transportation,Taxi,within city,40.0,Expense,INR,0.48,Walmart
28/02/2017 22:13,Saving Bank account 1,Salary,,From workplace ,56021.0,Income,INR,672.252,eBay
28/02/2017 22:13,Cash,Food,Grocery,sabudana + rajgira ladu,85.0,Expense,INR,1.02,eBay
28/02/2017 22:13,Cash,Transportation,auto,Place 0 to Current Residence,30.0,Expense,INR,0.36,Shell
28/02/2017 22:11,Cash,Transportation,Train,2 Place 3m to vadala rd,10.0,Expense,INR,0.12,Walmart
28/02/2017 22:09,Cash,Transportation,Bus,BEST 138 - Marine drive to Place 3m,12.0,Expense,INR,0.144,Amazon
28/02/2017 22:09,Cash,Food,Tea,,10.0,Expense,INR,0.12,Walmart
28/02/2017 22:09,Cash,Other,,fine,400.0,Expense,INR,4.8,Walmart
28/02/2017 22:08,Saving Bank account 1,Food,Dinner,At restaurant,2421.0,Expense,INR,29.052,Walmart
28/02/2017 22:07,Cash,Transportation,Train,2 Santacruz to churchgate,20.0,Expense,INR,0.24,eBay
28/02/2017 22:06,Cash,Food,breakfast,sugarcane juice 2,30.0,Expense,INR,0.36,Home Depot
28/02/2017 22:01,Cash,Transportation,auto,share auto - mumbai University Kalina to Santacruz station,40.0,Expense,INR,0.48,Starbucks
28/02/2017 12:32,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR,0.36,Uber
28/02/2017 12:32,Cash,Transportation,Train,2 Santacruz return,80.0,Expense,INR,0.96,eBay
28/02/2017 12:32,Cash,Transportation,auto,Santacruz to Kalina University,57.0,Expense,INR,0.684,Lyft
27/02/2017 18:42,Cash,Transportation,Train,2 TB return,40.0,Expense,INR,0.48,Best Buy
27/02/2017 18:42,Cash,Transportation,auto,Place 0 to Current Residence,30.0,Expense,INR,0.36,Starbucks
27/02/2017 18:42,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR,0.36,Starbucks
27/02/2017 18:31,Saving Bank account 1,Food,Lunch,6 chapati(8 rs) + half rice,88.0,Expense,INR,1.056,Lyft
27/02/2017 9:18,Cash,Household,Appliances,3 Wall clock cell,55.0,Expense,INR,0.66,eBay
27/02/2017 9:17,Saving Bank account 1,Food,Milk,milk 1lit  + amul butter milk,76.0,Expense,INR,0.912,Home Depot
26/02/2017 23:59,Cash,Transportation,Train,Place 0 to WS returns,20.0,Expense,INR,0.24,Uber
26/02/2017 23:59,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR,0.36,Best Buy
26/02/2017 10:54,Saving Bank account 1,Household,Kirana,,846.0,Expense,INR,10.152,Amazon
26/02/2017 0:01,Cash,Household,Kitchen,dustbin + basin sink cover,360.0,Expense,INR,4.32,Uber
26/02/2017 0:00,Saving Bank account 1,Food,snacks,2 Jumbo king burger,58.0,Expense,INR,0.696,Uber
25/02/2017 20:41,Saving Bank account 1,Household,Appliances,exide inverter battery 150amp,8500.0,Expense,INR,102.0,Amazon
25/02/2017 20:41,Cash,Household,Appliances,tube and inverter fitting,1600.0,Expense,INR,19.2,Amazon
25/02/2017 20:40,Cash,Household,Kitchen,hp cylinder,920.0,Expense,INR,11.04,Walmart
25/02/2017 20:39,Saving Bank account 1,Food,Dinner,veg paneer tikka 4 roti,318.0,Expense,INR,3.816,Target
25/02/2017 20:29,Saving Bank account 1,subscription,Tata Sky,,100.0,Expense,INR,1.2,eBay
25/02/2017 13:21,Saving Bank account 1,Food,Lunch,veg triple Schwan fried rice,247.0,Expense,INR,2.964,Amazon
24/02/2017 13:09,Cash,Food,Grocery,milk 1 lit + butter milk,75.0,Expense,INR,0.9,Starbucks
24/02/2017 13:09,Cash,Food,Tea,3 tea yevle amrutullya,30.0,Expense,INR,0.36,eBay
24/02/2017 13:09,Cash,Food,Lunch,At restaurant,100.0,Expense,INR,1.2,Starbucks
23/02/2017 2:14,Cash,Food,Ice cream,2 vanilla + 2 butterscotch,80.0,Expense,INR,0.96,Target
22/02/2017 22:00,Cash,Education,Stationary,stamp pad,30.0,Expense,INR,0.36,eBay
22/02/2017 21:59,Saving Bank account 1,Transportation,Taxi,Place 2 to Place 1,5500.0,Expense,INR,66.0,Starbucks
21/02/2017 22:00,Cash,Food,snacks,pav vada,10.0,Expense,INR,0.12,Target
19/02/2017 8:04,Cash,Money transfer,,To Family,23.0,Expense,INR,0.276,Starbucks
19/02/2017 8:04,Cash,Food,beverage,sugarcane juice 2,30.0,Expense,INR,0.36,Walmart
19/02/2017 8:04,Cash,Education,Stationary,laminated colour print out,25.0,Expense,INR,0.3,Shell
19/02/2017 8:04,Saving Bank account 1,Apparel,Clothing,undergarments pair of Jockey,498.0,Expense,INR,5.976,Walmart
18/02/2017 13:19,Cash,Family,Pocket money,,500.0,Expense,INR,6.0,Interac Transfer
18/02/2017 11:12,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Lyft
16/02/2017 17:32,Saving Bank account 1,Gift,,farewell contribution,400.0,Expense,INR,4.8,Home Depot
15/02/2017,Saving Bank account 1,Life Insurance,,,11286.0,Transfer-Out,INR,135.432,Home Depot
13/02/2017 17:20,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Uber
12/02/2017,Saving Bank account 1,Other,,laptop repair (format 350 + quick heal pro 500),850.0,Expense,INR,10.2,Home Depot
11/02/2017,Cash,Other,, courier,75.0,Expense,INR,0.9,Target
11/02/2017,Cash,Food,snacks,single pav vada,10.0,Expense,INR,0.12,Starbucks
11/02/2017,Cash,Family,Pocket money,,1000.0,Expense,INR,12.0,Interac Transfer
10/02/2017,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR,12.0,eBay
10/02/2017,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR,12.0,Amazon
8/02/2017,Saving Bank account 1,Gift,,Handbag to Family,1499.0,Expense,INR,17.988,eBay
7/02/2017,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR,12.0,Home Depot
6/02/2017,Cash,Food,fruits,half kg chiku,30.0,Expense,INR,0.36,Home Depot
6/02/2017,Cash,Food,fruits,1 kg apple,140.0,Expense,INR,1.68,Lyft
6/02/2017,Cash,Food,Grocery,vegetables,195.0,Expense,INR,2.34,Starbucks
6/02/2017,Saving Bank account 1,Food,Grocery,jira + toast pav kilo,110.0,Expense,INR,1.32,eBay
5/02/2017,Cash,Transportation,auto,within city,40.0,Expense,INR,0.48,Best Buy
5/02/2017,Cash,Food,Tea,,10.0,Expense,INR,0.12,Lyft
5/02/2017,Cash,Transportation,Bus,N to M,330.0,Expense,INR,3.96,Home Depot
5/02/2017,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR,12.0,Home Depot
5/02/2017,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR,12.0,Home Depot
4/02/2017,Cash,Apparel,Laundry,clothes ironing,38.0,Expense,INR,0.456,Lyft
4/02/2017,Saving Bank account 1,Food,beverage,5 pouch of shreejal,60.0,Expense,INR,0.72,Target
4/02/2017,Cash,Food,snacks,samosa + sabudana vada,53.0,Expense,INR,0.636,Amazon
4/02/2017,Cash,Food,Milk,half liter buffalo,30.0,Expense,INR,0.36,Shell
3/02/2017,Cash,Health,Medicine,meftal spas,8.0,Expense,INR,0.096,Uber
3/02/2017,Saving Bank account 1,Food,Dinner,parath + chicken biryani,412.25,Expense,INR,4.947,Lyft
3/02/2017,Cash,Food,beverage,shreejal 1,12.0,Expense,INR,0.144,Amazon
3/02/2017,Cash,Food,breakfast,parle top biscuits,10.0,Expense,INR,0.12,Lyft
3/02/2017,Saving Bank account 1,Food,snacks,chicken roll,50.0,Expense,INR,0.6,Home Depot
3/02/2017,Saving Bank account 1,subscription,Edtech Course,,2700.1,Expense,INR,32.4012,Target
2/02/2017,Saving Bank account 1,Food,Dinner,At restaurant,1160.0,Expense,INR,13.92,Best Buy
2/02/2017,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Amazon
1/02/2017,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,eBay
1/02/2017,Saving Bank account 1,Food,Milk,half liter buffalo,33.0,Expense,INR,0.396,Starbucks
1/02/2017,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR,120.0,Best Buy
1/02/2017,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Lyft
31/01/2017 9:22,Saving Bank account 1,Salary,,From workplace ,63101.0,Income,INR,757.212,Starbucks
31/01/2017 9:22,Saving Bank account 1,Food,Milk,half liter buffalo,35.0,Expense,INR,0.42,Target
30/01/2017 7:24,Saving Bank account 1,Food,Milk,half liter buffalo,35.0,Expense,INR,0.42,Shell
30/01/2017 7:24,Cash,Food,snacks,single pav vada,15.0,Expense,INR,0.18,Lyft
29/01/2017 20:20,Cash,Food,Dinner,3 parathe ( 80 mix veg + 70 methi + 100 paneer aloo),250.0,Expense,INR,3.0,Walmart
29/01/2017 20:19,Cash,Food,snacks,cheese chilli toast sandwich 1,60.0,Expense,INR,0.72,Best Buy
29/01/2017 19:26,Cash,Food,snacks,2 Shegaon kachori (nasik),30.0,Expense,INR,0.36,Walmart
29/01/2017 19:24,Saving Bank account 1,Food,breakfast,brown bread,35.0,Expense,INR,0.42,Home Depot
29/01/2017 19:24,Cash,Food,Milk,half liter buffalo,35.0,Expense,INR,0.42,Best Buy
29/01/2017 19:23,Cash,Transportation,auto,within city,30.0,Expense,INR,0.36,Home Depot
29/01/2017 19:23,Cash,Transportation,Bus,2 tickets Place 2 to N,510.0,Expense,INR,6.12,Amazon
29/01/2017 19:22,Cash,Transportation,auto,within city,30.0,Expense,INR,0.36,Walmart
23/01/2017 19:16,Saving Bank account 1,subscription,Tata Sky,,181.0,Expense,INR,2.172,Lyft
23/01/2017 11:27,Saving Bank account 1,Gift,,Birthday gift,649.0,Expense,INR,7.788,Home Depot
22/01/2017 19:20,Saving Bank account 1,Family,Pocket money,,2000.0,Expense,INR,24.0,Interac Transfer
22/01/2017 19:20,Cash,Food,Grocery,,410.0,Expense,INR,4.92,eBay
21/01/2017 19:23,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge,149.0,Expense,INR,1.788,Uber
20/01/2017 19:23,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,eBay
19/01/2017 0:13,Cash,Food,snacks,2 Bombay vada pav,20.0,Expense,INR,0.24,Amazon
19/01/2017 0:12,Saving Bank account 1,Family,medicine,syrup,145.0,Expense,INR,1.74,Interac Transfer
16/01/2017 16:02,Cash,Transportation,auto,GHroad to Permanent Residence,40.0,Expense,INR,0.48,Walmart
16/01/2017 11:01,Saving Bank account 1,Household,Furniture,chair pair,2400.0,Expense,INR,28.8,Uber
16/01/2017 8:25,Saving Bank account 1,Other,,adhar pvc card order,50.0,Expense,INR,0.6,Starbucks
15/01/2017 8:25,Cash,Food,Grocery,chole + shev,140.0,Expense,INR,1.68,Shell
15/01/2017 8:25,Cash,Food,Grocery,fruits and vegetables + kirana,540.0,Expense,INR,6.48,Shell
11/01/2017,Cash,Food,Grocery,3 chips packets + bread,45.0,Expense,INR,0.54,Uber
11/01/2017,Saving Bank account 1,Health,Medicine,adulsa ( tonic for cough ),90.0,Expense,INR,1.08,Target
10/01/2017,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR,12.0,Shell
10/01/2017,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR,12.0,Amazon
10/01/2017,Cash,Food,fruits,1 kg apple + bananas,160.0,Expense,INR,1.92,Target
9/01/2017,Saving Bank account 1,Food,Grocery,Himalaya soap(30) + Sofie (59) + kitkat (10),99.0,Expense,INR,1.188,Walmart
9/01/2017,Cash,Beauty,grooming,hair cut+shaving,80.0,Expense,INR,0.96,Lyft
8/01/2017,Saving Bank account 1,subscription,Netflix,1 month subscription,149.0,Expense,INR,1.788,Uber
8/01/2017,Cash,Transportation,auto,Place 2 bus stand to Permanent Residence,50.0,Expense,INR,0.6,Lyft
7/01/2017,Saving Bank account 1,Food,snacks,woffel,175.0,Expense,INR,2.1,Walmart
7/01/2017,Cash,Transportation,auto,Current Residence to hotel on highway,50.0,Expense,INR,0.6,Target
7/01/2017,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR,12.0,Uber
6/01/2017,Saving Bank account 1,Transportation,Travels,Place 1 to Place 2 - Novelty tour and travels,1396.5,Expense,INR,16.758,Uber
6/01/2017,Saving Bank account 1,Food,Dinner,veg paneer tikka 3 roti,294.0,Expense,INR,3.528,Lyft
6/01/2017,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR,0.372,Walmart
6/01/2017,Cash,Household,Appliances,moscuito racket,200.0,Expense,INR,2.4,Target
6/01/2017,Saving Bank account 1,Food,snacks,4 Shegaon kachori,48.0,Expense,INR,0.576,Home Depot
5/01/2017,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR,12.0,Lyft
5/01/2017,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR,12.0,Uber
5/01/2017,Cash,Household,Appliances,inverter battery check,100.0,Expense,INR,1.2,Amazon
5/01/2017,Cash,Food,Milk,milk 0.5 lit ,31.0,Expense,INR,0.372,Best Buy
5/01/2017,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Lyft
4/01/2017,Cash,Food,Grocery,biscuits+icecream,40.0,Expense,INR,0.48,Starbucks
3/01/2017,Saving Bank account 1,subscription,Edtech Course,,2816.92,Expense,INR,33.80304,Starbucks
3/01/2017,Cash,Food,Grocery,fruits and vegetables,140.0,Expense,INR,1.68,Starbucks
3/01/2017,Cash,Food,chocolate,Pastry 2,50.0,Expense,INR,0.6,Target
3/01/2017,Cash,Food,Tea,yevle amrutullya,20.0,Expense,INR,0.24,Shell
3/01/2017,Saving Bank account 1,Food,Milk,milk 0.5 lit ,31.0,Expense,INR,0.372,eBay
3/01/2017,Cash,Food,Lunch,2 uttapam,310.0,Expense,INR,3.72,Home Depot
3/01/2017,Cash,Food,Water,,70.0,Expense,INR,0.84,Uber
3/01/2017,Cash,Food,Lunch,farm house pizza,330.0,Expense,INR,3.96,Uber
3/01/2017,Cash,Culture,Movie,Imax 3D,400.0,Expense,INR,4.8,Walmart
3/01/2017,Cash,Transportation,train,Place 0 to WS returns,20.0,Expense,INR,0.24,Uber
3/01/2017,Cash,Transportation,auto,Current Residence to Place 0,30.0,Expense,INR,0.36,Amazon
2/01/2017,Cash,Transportation,auto,Current Residence to Place 0,60.0,Expense,INR,0.72,Walmart
2/01/2017,Cash,Household,Kitchen,belan,110.0,Expense,INR,1.32,eBay
2/01/2017,Saving Bank account 1,Food,Dinner,1 veg noodles + 1 chicken soup + 1 egg fried rice,386.0,Expense,INR,4.632,Shell
1/01/2017,Saving Bank account 1,Food,Grocery,fruits and vegetables,510.0,Expense,INR,6.12,Starbucks
1/01/2017,Saving Bank account 1,Health,Medicine,antibiotics,354.0,Expense,INR,4.248,Shell
1/01/2017,Cash,Food,Grocery,1kg atta,40.0,Expense,INR,0.48,eBay
1/01/2017,Saving Bank account 1,Household,Kitchen,Channi + viper+ ghasni,50.0,Expense,INR,0.6,Target
1/01/2017,Saving Bank account 1,Food,Dinner,pizza meal,340.0,Expense,INR,4.08,Amazon
1/01/2017,Saving Bank account 1,Health,Hospital,Doctor Fees,300.0,Expense,INR,3.6,Starbucks
1/01/2017,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR,120.0,Target
1/01/2017,Saving Bank account 1,Money transfer,,,100000.0,Expense,INR,1200.0,Shell
31/12/2016 20:11,Saving Bank account 1,Food,Grocery,milk + butter + biscuits/toast,77.0,Expense,INR,0.924,eBay
31/12/2016 20:11,Saving Bank account 1,Food,Dinner,1 chicken shawarma + 1 chicken lollipop - 1 veg cheese burger,375.0,Expense,INR,4.5,eBay
31/12/2016 19:34,Cash,Food,snacks,1 Panipuri,25.0,Expense,INR,0.3,eBay
31/12/2016 17:39,Saving Bank account 1,Gift,,Birthday gift,1096.0,Expense,INR,13.152,Shell
31/12/2016 15:40,Saving Bank account 1,Health,Medicine,strepsils 1 strip,24.0,Expense,INR,0.288,Lyft
31/12/2016 15:39,Saving Bank account 1,Food,Lunch,veg fried rice,170.0,Expense,INR,2.04,eBay
31/12/2016 13:48,Saving Bank account 1,Salary,,From workplace ,56574.0,Income,INR,678.888,Best Buy
31/12/2016 13:47,Cash,subscription,Edtech Course,EMI 1,2816.0,Expense,INR,33.792,Home Depot
31/12/2016 9:09,Saving Bank account 1,Food,Grocery,edible oil,160.0,Expense,INR,1.92,Lyft
30/12/2016 21:30,Cash,Transportation,auto,Permanent Residence to bus stand,100.0,Expense,INR,1.2,eBay
29/12/2016 19:17,Cash,Other,,xerox,25.0,Expense,INR,0.3,Target
29/12/2016 19:16,Cash,Food,snacks,2 chips packets,10.0,Expense,INR,0.12,Home Depot
29/12/2016 18:06,Cash,Food,flour mill,1 sher bajri 1 kg dadar 1 kg makka,14.0,Expense,INR,0.168,Best Buy
29/12/2016 9:00,Saving Bank account 1,subscription,Tata Sky,,214.0,Expense,INR,2.568,Walmart
29/12/2016 7:56,Saving Bank account 1,Transportation,train,LTT to Place 2 (Patna Exp) cancellation,403.0,Expense,INR,4.836,Amazon
29/12/2016 7:40,Saving Bank account 1,Gift,,Nokia 215 mobile for Aai,3195.0,Expense,INR,38.34,Home Depot
28/12/2016 18:41,Cash,Food,Grocery,Monaco biscuits,10.0,Expense,INR,0.12,Best Buy
28/12/2016 18:40,Saving Bank account 1,Other,,specs,1780.0,Expense,INR,21.36,Best Buy
25/12/2016 14:10,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Shell
22/12/2016 11:15,Saving Bank account 1,Gift,,farewell contribution,285.0,Expense,INR,3.42,eBay
22/12/2016 10:39,Saving Bank account 1,Transportation,train,Place 5 to Place 1 sevagram,11.8,Expense,INR,0.1416,Amazon
21/12/2016 21:57,Saving Bank account 1,Family,clothes,sweater,1874.0,Expense,INR,22.488,Interac Transfer
21/12/2016 19:59,Saving Bank account 1,Transportation,train,LTT to Place 2 cancellation,251.8,Expense,INR,3.0216,Uber
21/12/2016 19:58,Saving Bank account 1,Transportation,Travels,Place 2 to Place 1 - Novelty tour and travels,1900.0,Expense,INR,22.8,eBay
19/12/2016 18:29,Cash,Food,snacks,2 dabeli,30.0,Expense,INR,0.36,eBay
19/12/2016 18:28,Saving Bank account 1,Household,Toiletries,sensitive toothbrush,49.0,Expense,INR,0.588,Shell
19/12/2016 17:08,Cash,Food,snacks,chips 1 Kurkure (19) 1 lays (10),29.0,Expense,INR,0.348,Shell
19/12/2016 17:07,Cash,Food,fruits,1 kg mosambi 1 kg apple,170.0,Expense,INR,2.04,Home Depot
18/12/2016 20:18,Saving Bank account 1,Bonus,,reward Gpay,5.0,Income,INR,0.06,Best Buy
18/12/2016 20:18,Saving Bank account 1,Family,Pocket money,,2000.0,Expense,INR,24.0,Interac Transfer
17/12/2016 13:42,Saving Bank account 1,Bonus,,reward Gpay,11.0,Income,INR,0.132,Uber
17/12/2016 13:42,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,Uber
14/12/2016 21:43,Cash,Food,vegetables,,200.0,Expense,INR,2.4,Walmart
13/12/2016 21:43,Cash,Other,,kalnirnay calender,35.0,Expense,INR,0.42,Walmart
13/12/2016 21:42,Cash,Household,Toiletries,oralB toothbrush with cap,25.0,Expense,INR,0.3,Shell
13/12/2016 18:20,Saving Bank account 1,Gift,,farewell contribution,350.0,Expense,INR,4.2,Home Depot
11/12/2016,Cash,Other,,jeevan drop,45.0,Expense,INR,0.54,Uber
11/12/2016,Cash,Health,Hospital,Doctor Fees,200.0,Expense,INR,2.4,Lyft
11/12/2016,Saving Bank account 1,Health,Medicine,eye drop maxmoist,257.0,Expense,INR,3.084,Walmart
10/12/2016,Cash,Food,Ice cream,chocobar,30.0,Expense,INR,0.36,Shell
10/12/2016,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR,12.0,Uber
10/12/2016,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Uber
9/12/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,INR,3.612,eBay
8/12/2016,Saving Bank account 1,Food,Grocery,cheese cubes(2),30.0,Expense,INR,0.36,Starbucks
8/12/2016,Saving Bank account 1,Other,,OTT Platform 1 subscription,199.0,Expense,INR,2.388,Shell
7/12/2016,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR,12.0,Target
5/12/2016,Cash,Family,medicine,tonic,155.0,Expense,INR,1.86,Interac Transfer
5/12/2016,Saving Bank account 1,Investment,Mutual fund,,1000.0,Expense,INR,12.0,Lyft
5/12/2016,Saving Bank account 1,Recurring Deposit,,,1000.0,Expense,INR,12.0,Amazon
4/12/2016,Cash,Food,vegetables,gilke,25.0,Expense,INR,0.3,Lyft
4/12/2016,Cash,Food,vegetables,kadhipatta + 2 lemon,10.0,Expense,INR,0.12,Shell
4/12/2016,Cash,Food,vegetables,kandyachi paat,8.0,Expense,INR,0.096,Target
4/12/2016,Cash,Food,vegetables,tomato,30.0,Expense,INR,0.36,Shell
4/12/2016,Cash,Food,vegetables,onion 1 kg,25.0,Expense,INR,0.3,Best Buy
4/12/2016,Cash,Food,vegetables,val + methi + lady finger,50.0,Expense,INR,0.6,Lyft
4/12/2016,Cash,Food,vegetables,carrets + brinjal + flower,90.0,Expense,INR,1.08,Walmart
4/12/2016,Cash,Food,snacks,3 chips packets,15.0,Expense,INR,0.18,Amazon
4/12/2016,Cash,Food,snacks,pav bhaji pav 3 packets (8pcs each),45.0,Expense,INR,0.54,Shell
4/12/2016,Cash,Food,fruits,8 bananas,20.0,Expense,INR,0.24,Lyft
3/12/2016,Cash,Food,Grocery,Colgate max fresh medium,55.0,Expense,INR,0.66,Home Depot
3/12/2016,Cash,Food,chocolate,2 milkybar,20.0,Expense,INR,0.24,Uber
1/12/2016,Saving Bank account 1,Investment,Public Provident Fund,,40000.0,Expense,INR,480.0,Best Buy
1/12/2016,Saving Bank account 1,Money transfer,,,10000.0,Expense,INR,120.0,Amazon
